,bt,km,ownerNo,oem,model,Insurance Validity,Fuel Type,Transmission,Mileage,Engine,Torque,Engine and Transmission,Displacement,No of Cylinder,Values per Cylinder,Dimensions & Capacity,Length,Width,Height,Seating Capacity,Turning Radius,Top Speed,No Door Numbers,Wheel Size,Alloy Wheel Size,City,bhp,rpm,Reg_age,price_in_lakhs
3877,Hatchback,77184,1,Maruti,Maruti Ignis,Comprehensive,Petrol,Manual,20.89,1197,113.0,11.0,1197,4.0,4.0,5.0,3700,1690,1595,5,47,165.0,5,15.0,15.0,Delhi,8180.0,6000.0,7,4.28
3878,Sedan,40000,1,Tata,Tata Manza,Third Party insurance,Petrol,Manual,13.7,1368,116.0,10.0,1368,4.0,4.0,6.0,4413,1703,1550,5,51,165.0,4,15.0,15.0,Delhi,888.0,6000.0,12,1.75
3879,Hatchback,82848,1,Hyundai,Hyundai Grand i10,Comprehensive,Petrol,Manual,18.9,1197,113.75,11.0,1197,4.0,4.0,7.0,3765,1660,1520,5,48,165.0,5,16.0,16.0,Delhi,8186.0,6000.0,7,4.14
3880,Hatchback,30000,1,Tata,Tata Tiago,Third Party insurance,Petrol,Automatic,23.84,1199,114.0,13.0,1199,3.0,4.0,7.0,3746,1647,1535,5,49,150.0,5,14.0,14.0,Delhi,8383.0,6000.0,5,5.1
3881,Hatchback,50000,1,Honda,Honda Jazz,Third Party insurance,Petrol,Manual,18.7,1199,110.0,11.0,1199,4.0,4.0,5.0,3955,1694,1544,5,51,172.0,5,15.0,15.0,Delhi,887.0,6000.0,8,5.5
3882,MUV,40000,1,Toyota,Toyota Innova Crysta,Third Party insurance,Diesel,Automatic,12.0,2393,360.0,10.0,2393,4.0,4.0,8.0,4735,1830,1795,7,54,165.0,5,16.0,16.0,Delhi,148.0,148.0,2,23.41
3883,Hatchback,70000,1,Maruti,Maruti Alto K10,Third Party insurance,Petrol,Manual,20.92,998,90.0,9.0,998,3.0,4.0,8.0,3620,1475,1460,5,46,165.0,5,13.0,13.0,Delhi,671.0,6200.0,11,1.7
3884,Hatchback,47688,1,Maruti,Maruti Baleno,Comprehensive,Petrol,Manual,21.01,1197,113.0,11.0,1197,4.0,4.0,8.0,3995,1745,1510,5,49,165.0,5,16.0,16.0,Delhi,8180.0,6000.0,7,4.5
3885,Sedan,100000,3,Toyota,Toyota Corolla Altis,Third Party insurance,Petrol,Manual,14.53,1798,173.0,11.0,1798,4.0,4.0,8.0,4540,1760,1480,5,53,205.0,4,15.0,15.0,Delhi,138.0,138.0,15,1.1
3886,Hatchback,90000,2,Nissan,Nissan Micra,Third Party insurance,Diesel,Manual,23.08,1461,160.0,12.0,1461,4.0,2.0,5.0,3825,1665,1525,5,465,160.0,5,16.0,16.0,Delhi,631.0,4000.0,10,2.0
3887,Hatchback,40000,1,Maruti,Maruti Wagon R,Third Party insurance,Petrol,Manual,18.9,998,90.0,10.0,998,3.0,4.0,8.0,3595,1475,1700,5,46,165.0,4,13.0,13.0,Delhi,671.0,6200.0,18,330.0
3888,Hatchback,40000,2,Mahindra,Mahindra KUV 100 NXT,Third Party insurance,Petrol,Manual,18.15,1198,115.0,11.0,1198,3.0,4.0,7.0,3700,1735,1655,6,505,160.0,5,16.0,16.0,Delhi,82.0,5500.0,6,3.5
3889,SUV,50000,1,Renault,Renault Duster,Third Party insurance,Diesel,Manual,19.87,1461,200.0,11.0,1461,4.0,4.0,8.0,4315,1822,1695,5,52,156.0,5,16.0,16.0,Delhi,838.0,3750.0,8,4.1
3890,Sedan,30000,2,Toyota,Toyota Corolla Altis,Third Party insurance,Petrol,Manual,14.53,1798,173.0,11.0,1798,4.0,4.0,7.0,4620,1776,1475,5,53,205.0,4,15.0,15.0,Delhi,1381.0,138.0,12,5.0
3891,Hatchback,106711,2,Maruti,Maruti Baleno,Zero Dep,Petrol,Automatic,21.4,1197,115.0,11.0,1197,4.0,4.0,8.0,3995,1745,1510,5,49,180.0,5,16.0,16.0,Delhi,831.0,6000.0,6,5.43
3892,Hatchback,83741,1,Hyundai,Hyundai i20,Zero Dep,Petrol,Manual,18.6,1197,114.7,11.0,1197,4.0,4.0,7.0,3985,1734,1505,5,52,170.0,5,16.0,16.0,Delhi,8183.0,6000.0,7,5.14
3893,SUV,50000,1,Audi,Audi Q5,Third Party insurance,Diesel,Automatic,14.16,1968,380.0,11.0,1968,4.0,4.0,8.0,4629,2089,1655,5,58,200.0,5,17.0,17.0,Delhi,1743.0,174.0,10,11.5
3894,Sedan,105792,1,Volkswagen,Volkswagen Vento,Comprehensive,Diesel,Manual,22.27,1498,250.0,13.0,1498,4.0,4.0,8.0,4390,1699,1467,5,54,180.0,4,15.0,15.0,Delhi,1086.0,108.0,6,7.47
3895,Hatchback,88750,1,Maruti,Maruti Baleno,Zero Dep,Petrol,Manual,21.4,1197,115.0,11.0,1197,4.0,4.0,8.0,3995,1745,1510,5,49,180.0,5,16.0,16.0,Delhi,831.0,6000.0,5,5.93
3896,SUV,70000,1,Mahindra,Mahindra XUV500,Third Party insurance,Diesel,Manual,15.1,2179,330.0,11.0,2179,4.0,4.0,6.0,4585,1890,1785,7,56,175.0,5,17.0,17.0,Delhi,140.0,140.0,10,9.0
3897,Hatchback,89972,1,Hyundai,Hyundai i20 Active,Comprehensive,Petrol,Manual,17.19,1197,114.73,11.0,1197,4.0,4.0,5.0,3995,1760,1555,5,52,160.0,5,16.0,16.0,Delhi,8186.0,6000.0,6,5.39
3898,Sedan,50000,1,Volkswagen,Volkswagen Vento,Third Party insurance,Petrol,Manual,15.04,1598,153.0,11.0,1598,4.0,4.0,6.0,4384,1699,1466,5,54,185.0,4,15.0,15.0,Delhi,1036.0,103.0,10,3.35
3899,Hatchback,36785,2,Honda,Honda Jazz,Comprehensive,Petrol,Manual,18.2,1199,110.0,11.0,1199,4.0,4.0,5.0,3955,1694,1544,5,51,172.0,5,15.0,15.0,Delhi,887.0,6000.0,5,5.94
3900,Sedan,48000,1,Hyundai,Hyundai Verna,Third Party,Petrol,Manual,19.1,1368,132.38,11.0,1368,4.0,4.0,5.0,4440,1729,1475,5,53,165.0,4,16.0,16.0,Delhi,986.0,6000.0,5,9.1
3901,SUV,20000,1,Mahindra,Mahindra XUV700,Comprehensive,Petrol,Manual,18.9,1999,380.0,9.0,1999,4.0,4.0,5.0,4695,1890,1755,7,53,165.0,5,17.0,17.0,Delhi,19713.0,197.0,3,19.25
3902,Sedan,7000,1,Mercedes-Benz,Mercedes-Benz C-Class,Comprehensive,Petrol,Automatic,16.9,1496,300.0,9.0,1496,4.0,4.0,5.0,4751,2033,1437,5,53,246.0,5,17.0,17.0,Delhi,20115.0,201.0,1,60.0
3903,MUV,50000,1,Renault,Renault Triber,Third Party insurance,Petrol,Automatic,18.2,999,96.0,7.0,999,3.0,4.0,6.0,3991,1739,1643,7,53,165.0,5,16.0,16.0,Delhi,7101.0,6250.0,3,7.6
3904,SUV,40000,1,Maruti,Maruti Vitara Brezza,Third Party insurance,Diesel,Manual,24.3,1248,200.0,12.0,1248,4.0,4.0,6.0,3995,1790,1640,5,52,172.0,5,16.0,16.0,Delhi,885.0,4000.0,8,4.9
3905,Hatchback,59000,1,Hyundai,Hyundai i20,Comprehensive,Petrol,Manual,18.6,1197,114.7,11.0,1197,4.0,4.0,7.0,3985,1734,1505,5,52,170.0,5,16.0,16.0,Delhi,8183.0,6000.0,7,5.21
3906,SUV,70000,1,Jeep,Jeep Compass,Third Party insurance,Petrol,Automatic,16.0,1368,250.0,11.0,1368,4.0,4.0,5.0,4395,1818,1640,5,53,186.69,5,17.0,17.0,Delhi,160.0,160.0,5,14.0
3907,SUV,110000,1,Kia,Kia Seltos,Third Party insurance,Diesel,Manual,20.8,1493,250.0,9.0,1493,4.0,4.0,5.0,4315,1800,1645,5,53,165.0,5,16.0,16.0,Delhi,11343.0,113.0,5,9.0
3908,SUV,100000,1,Mahindra,Mahindra Scorpio,Third Party insurance,Diesel,Manual,15.4,2179,280.0,11.0,2179,4.0,4.0,8.0,4456,1820,1995,7,54,150.0,5,17.0,17.0,Delhi,120.0,120.0,9,9.5
3909,SUV,30000,2,Mercedes-Benz,Mercedes-Benz GLS,Comprehensive,Diesel,Automatic,11.0,2987,620.0,10.0,2987,6.0,4.0,8.0,5130,2141,1850,7,1240,222.0,5,20.0,20.0,Delhi,258.0,258.0,7,55.0
3910,Sedan,48000,1,Skoda,Skoda Rapid,Third Party insurance,Petrol,Manual,18.97,999,175.0,11.0,999,3.0,4.0,7.0,4413,1699,1466,5,53,165.0,4,15.0,15.0,Delhi,10862.0,108.0,4,7.65
3911,Sedan,22424,1,Hyundai,Hyundai Xcent,Zero Dep,Petrol,Manual,20.14,1197,113.75,11.0,1197,4.0,4.0,7.0,3995,1660,1520,5,47,172.0,4,15.0,15.0,Delhi,8186.0,6000.0,7,5.55
3912,Sedan,58147,1,Hyundai,Hyundai Xcent,Third Party,Petrol,Manual,20.14,1197,113.75,11.0,1197,4.0,4.0,7.0,3995,1660,1520,5,47,172.0,4,14.0,14.0,Delhi,8186.0,6000.0,7,4.77
3913,Hatchback,67000,1,Hyundai,Hyundai Grand i10,Third Party insurance,Petrol,Manual,18.9,1197,113.75,11.0,1197,4.0,4.0,7.0,3765,1660,1520,5,48,165.0,5,16.0,16.0,Delhi,8186.0,6000.0,9,3.41
3914,Hatchback,112479,1,Maruti,Maruti Celerio,Zero Dep,Petrol,Automatic,23.1,998,90.0,13.0,998,3.0,4.0,8.0,3695,1600,1560,5,47,150.0,5,16.0,16.0,Delhi,6704.0,6000.0,4,4.76
3915,Sedan,25494,1,Maruti,Maruti Swift Dzire,Zero Dep,Petrol,Automatic,21.21,1197,113.0,11.0,1197,4.0,4.0,8.0,3995,1735,1515,5,48,165.0,4,16.0,16.0,Delhi,8180.0,6000.0,6,6.11
3916,SUV,78000,2,Hyundai,Hyundai Creta,Comprehensive,Diesel,Automatic,17.01,1582,259.9,11.0,1582,4.0,4.0,5.0,4270,1780,1630,5,53,190.0,5,17.0,17.0,Delhi,1262.0,126.0,8,7.9
3917,Hatchback,51276,2,Hyundai,Hyundai i20,Third Party,Petrol,Manual,18.6,1197,114.7,11.0,1197,4.0,4.0,7.0,3985,1734,1505,5,52,170.0,5,16.0,16.0,Delhi,8183.0,6000.0,8,5.13
3918,SUV,85000,1,Hyundai,Hyundai Creta,Comprehensive,Diesel,Manual,19.67,1582,259.9,11.0,1582,4.0,4.0,5.0,4270,1780,1630,5,53,190.0,5,16.0,16.0,Delhi,1262.0,126.0,7,8.25
3919,Hatchback,75402,2,Honda,Honda Jazz,Third Party,Petrol,Manual,18.7,1199,110.0,11.0,1199,4.0,4.0,5.0,3955,1694,1544,5,51,172.0,5,15.0,15.0,Delhi,887.0,6000.0,6,5.84
3920,Sedan,109000,1,Toyota,Toyota Corolla Altis,Third Party,Petrol,Manual,14.28,1798,173.0,11.0,1798,4.0,4.0,8.0,4620,1776,1475,5,54,200.0,4,16.0,16.0,Delhi,13803.0,138.0,10,6.65
3921,Sedan,14500,1,BMW,BMW 5 Series,Comprehensive,Petrol,Automatic,15.01,1998,350.0,11.0,1998,4.0,4.0,7.0,4936,2126,1466,5,56,250.0,4,18.0,18.0,Delhi,24808.0,248.0,3,63.5
3922,SUV,76000,2,Audi,Audi Q7,Comprehensive,Diesel,Automatic,14.75,2967,600.0,12.0,2967,4.0,4.0,8.0,5052,2212,1740,7,62,234.0,5,19.0,19.0,Delhi,245.0,245.0,7,46.0
3923,Sedan,34000,1,Honda,Honda Amaze,Third Party insurance,Petrol,Manual,17.8,1198,109.0,11.0,1198,4.0,4.0,5.0,3990,1680,1505,5,45,140.0,4,16.0,16.0,Delhi,867.0,6000.0,7,4.75
3924,Sedan,80000,2,Hyundai,Hyundai Xcent,Third Party insurance,Petrol,Manual,19.1,1197,114.0,11.0,1197,4.0,4.0,7.0,3995,1660,1520,5,47,172.0,4,15.0,15.0,Delhi,82.0,6000.0,9,3.3
3925,Sedan,60000,1,Honda,Honda Amaze,Third Party insurance,Diesel,Automatic,23.8,1498,160.0,11.0,1498,4.0,4.0,5.0,3995,1695,1501,5,49,140.0,4,16.0,16.0,Delhi,789.0,3600.0,6,6.35
3926,SUV,60000,1,Nissan,Nissan Terrano,Third Party insurance,Diesel,Manual,19.01,1461,248.0,11.0,1461,4.0,4.0,8.0,4331,2000,1671,5,52,165.0,5,16.0,16.0,Delhi,1085.0,108.0,10,3.99
3927,Sedan,59000,2,Maruti,Maruti Swift Dzire,Third Party insurance,Petrol,Manual,19.1,1197,114.0,12.0,1197,4.0,4.0,8.0,3995,1695,1555,5,48,169.0,4,14.0,14.0,Delhi,858.0,6000.0,10,4.2
3928,SUV,99000,1,Ford,Ford Ecosport,Comprehensive,Diesel,Manual,21.7,1498,215.0,13.0,1498,4.0,4.0,6.0,3998,1765,1647,5,53,165.0,5,16.0,16.0,Delhi,9896.0,3750.0,8,4.6
3929,SUV,17000,1,Jeep,Jeep Compass,Third Party,Petrol,Automatic,14.1,1368,250.0,7.0,1368,4.0,4.0,5.0,4405,1818,1640,5,53,165.0,5,18.0,18.0,Delhi,16077.0,160.0,3,23.75
3930,Sedan,79982,1,Maruti,Maruti Ciaz,Third Party,Petrol,Manual,21.56,1462,138.0,12.0,1462,4.0,4.0,6.0,4490,1730,1485,5,54,165.0,4,16.0,16.0,Delhi,10325.0,103.0,6,7.2
3931,Sedan,67047,1,Honda,Honda City,Zero Dep,Petrol,Automatic,18.0,1497,145.0,13.0,1497,4.0,4.0,7.0,4440,1695,1495,5,53,195.0,4,15.0,15.0,Delhi,1173.0,117.0,7,8.46
3932,Sedan,50000,1,Volkswagen,Volkswagen Jetta,Third Party insurance,Diesel,Manual,19.33,1968,320.0,12.0,1968,4.0,4.0,6.0,4644,1778,1453,5,55,210.0,4,16.0,16.0,Delhi,1381.0,138.0,12,5.0
3933,Hatchback,85782,1,Maruti,Maruti Baleno,Zero Dep,Petrol,Manual,21.4,1197,115.0,11.0,1197,4.0,4.0,8.0,3995,1745,1510,5,49,180.0,5,16.0,16.0,Delhi,831.0,6000.0,7,4.71
3934,Hatchback,99547,1,Maruti,Maruti Baleno,Zero Dep,Petrol,Manual,21.4,1197,115.0,11.0,1197,4.0,4.0,8.0,3995,1745,1510,5,49,180.0,5,16.0,16.0,Delhi,831.0,6000.0,8,4.46
3935,Hatchback,30000,1,Renault,Renault KWID,Comprehensive,Petrol,Automatic,24.04,999,91.0,11.0,999,3.0,4.0,5.0,3679,1579,1478,5,49,133.9,5,16.0,16.0,Delhi,67.0,5500.0,6,3.65
3936,Hatchback,69455,1,Maruti,Maruti Celerio,Zero Dep,Petrol,Manual,25.24,998,89.0,7.0,998,3.0,4.0,8.0,3695,1655,1555,5,53,165.0,5,16.0,16.0,Delhi,6571.0,5500.0,7,3.54
3937,SUV,14000,1,Volkswagen,Volkswagen Taigun,Comprehensive,Petrol,Automatic,17.88,1498,250.0,9.0,1498,4.0,4.0,8.0,4221,1760,1612,5,505,150.49,5,17.0,17.0,Delhi,14751.0,147.0,2,16.5
3938,SUV,40738,1,Ford,Ford Ecosport,Zero Dep,Petrol,Automatic,14.8,1497,150.0,13.0,1497,3.0,4.0,6.0,3998,1765,1647,5,53,171.43,4,16.0,16.0,Delhi,12136.0,121.0,5,8.78
3939,Sedan,76000,1,Mercedes-Benz,Mercedes-Benz C-Class,Comprehensive,Petrol,Automatic,11.7,1796,24.5,6.0,1796,4.0,4.0,8.0,4596,1770,1447,5,542,230.0,4,16.0,16.0,Delhi,178.0,178.0,9,19.1
3940,Hatchback,30000,1,Maruti,Maruti Swift,Third Party insurance,Petrol,Manual,21.21,1197,113.0,12.0,1197,4.0,4.0,8.0,3840,1735,1530,5,48,165.0,5,16.0,16.0,Delhi,8180.0,6000.0,4,5.25
3941,SUV,50000,1,Ford,Ford Ecosport,Third Party insurance,Diesel,Manual,23.0,1498,205.0,13.0,1498,4.0,4.0,6.0,3998,1765,1647,5,53,165.0,4,16.0,16.0,Delhi,9896.0,3750.0,4,8.3
3942,Sedan,90000,2,Nissan,Nissan Sunny,Third Party insurance,Petrol,Manual,16.95,1498,134.0,13.0,1498,4.0,4.0,7.0,4425,1695,1505,5,53,165.0,4,14.0,14.0,Delhi,977.0,6000.0,12,2.0
3943,Sedan,10700,1,Honda,Honda City,Third Party insurance,Petrol,Automatic,18.3,1498,145.0,8.0,1498,4.0,4.0,8.0,4549,1748,1489,5,53,165.0,4,15.0,15.0,Delhi,11935.0,119.0,2,13.45
3944,Sedan,10000,1,Honda,Honda City,Third Party insurance,Petrol,Automatic,18.3,1498,145.0,8.0,1498,4.0,4.0,8.0,4549,1748,1489,5,53,165.0,4,15.0,15.0,Delhi,11935.0,119.0,2,13.45
3945,Hatchback,80000,2,Maruti,Maruti Wagon R,Third Party insurance,Petrol,Manual,20.51,998,90.0,11.0,998,3.0,4.0,8.0,3599,1495,1700,5,46,152.0,5,16.0,16.0,Delhi,6704.0,6200.0,7,3.5
3946,SUV,36000,1,Audi,Audi Q7,Comprehensive,Diesel,Automatic,14.75,2967,600.0,12.0,2967,4.0,4.0,8.0,5052,2212,1740,7,62,234.0,5,19.0,19.0,Delhi,245.0,245.0,6,54.95
3947,SUV,70000,1,Ford,Ford Endeavour,Third Party insurance,Diesel,Automatic,10.91,3198,470.0,11.0,3198,4.0,4.0,7.0,4892,1860,1837,7,53,160.2,5,18.0,18.0,Delhi,197.0,197.0,6,23.0
3948,SUV,60000,1,Toyota,Toyota Fortuner,Comprehensive,Diesel,Automatic,12.55,2982,360.0,11.0,2982,4.0,4.0,8.0,4705,1840,1850,7,56,176.0,5,17.0,17.0,Delhi,1685.0,168.0,9,16.0
3949,Sedan,34000,1,Mercedes-Benz,Mercedes-Benz CLA,Comprehensive,Petrol,Automatic,15.04,1991,300.0,11.0,1991,4.0,4.0,8.0,4630,1777,1432,5,55,235.0,4,17.0,17.0,Delhi,183.0,183.0,6,28.9
3950,Sedan,48430,1,Honda,Honda City,Zero Dep,Petrol,Manual,17.8,1497,145.0,13.0,1497,4.0,4.0,7.0,4440,1695,1495,5,53,195.0,4,15.0,15.0,Delhi,1173.0,117.0,8,7.46
3951,SUV,93671,1,Ford,Ford Ecosport,Zero Dep,Diesel,Manual,23.0,1498,205.0,13.0,1498,4.0,4.0,6.0,3998,1765,1647,5,53,165.0,4,16.0,16.0,Delhi,9896.0,3750.0,6,6.39
3952,SUV,100000,2,Toyota,Toyota Fortuner,Third Party insurance,Diesel,Automatic,12.55,2982,360.0,11.0,2982,4.0,4.0,8.0,4705,1840,1850,7,56,165.0,5,17.0,17.0,Delhi,1687.0,168.0,9,14.49
3953,Sedan,108665,2,Maruti,Maruti Ciaz,Third Party,Petrol,Automatic,20.28,1462,138.0,12.0,1462,4.0,4.0,6.0,4490,1730,1485,5,54,165.0,4,15.0,15.0,Delhi,10325.0,103.0,6,7.36
3954,Hatchback,17447,1,Tata,Tata Tiago,Comprehensive,CNG,Manual,26.49,1199,95.0,7.0,1199,3.0,4.0,5.0,3765,1677,1535,5,53,165.0,5,16.0,16.0,Delhi,72.0,6000.0,2,7.49
3955,SUV,19000,1,Mahindra,Mahindra XUV700,Zero Dep,Diesel,Manual,18.9,2198,420.0,9.0,2198,4.0,4.0,5.0,4695,1890,1755,7,53,165.0,5,18.0,18.0,Delhi,18238.0,182.0,2,27.5
3956,SUV,100579,2,Renault,Renault Duster,Zero Dep,Diesel,Manual,19.87,1461,245.0,10.0,1461,4.0,4.0,8.0,4360,1822,1695,5,52,165.0,5,16.0,16.0,Delhi,1085.0,108.0,5,6.93
3957,Hatchback,80000,1,Nissan,Nissan Micra,Third Party insurance,Petrol,Automatic,19.34,1198,104.0,12.0,1198,3.0,4.0,5.0,3825,1665,1530,5,465,158.0,5,15.0,15.0,Delhi,76.0,6000.0,11,2.75
3958,Hatchback,65039,1,Hyundai,Hyundai Santro,Zero Dep,Petrol,Manual,20.3,1086,99.0,11.0,1086,4.0,3.0,7.0,3610,1645,1560,5,53,165.0,5,16.0,16.0,Delhi,68.0,5500.0,5,4.75
3959,SUV,60000,1,Ford,Ford Endeavour,Comprehensive,Diesel,Automatic,10.91,3198,470.0,11.0,3198,4.0,4.0,7.0,4892,1860,1837,7,53,160.2,5,18.0,18.0,Delhi,197.0,197.0,7,23.0
3960,Hatchback,50000,4,Hyundai,Hyundai i10,Third Party insurance,Petrol,Manual,19.81,1086,99.04,11.0,1086,4.0,3.0,7.0,3585,1595,1550,5,47,165.0,5,16.0,16.0,Delhi,6805.0,5500.0,14,1.5
3961,Sedan,65000,1,Honda,Honda City,Comprehensive,Petrol,Automatic,18.0,1497,145.0,13.0,1497,4.0,4.0,7.0,4440,1695,1495,5,53,195.0,4,15.0,15.0,Delhi,1173.0,117.0,9,6.65
3962,Hatchback,84000,3,Hyundai,Hyundai i20,Comprehensive,Petrol,Manual,17.0,1197,11.4,12.0,1197,4.0,4.0,7.0,3940,1710,1505,5,520,165.0,5,14.0,14.0,Delhi,805200.0,5200.0,13,2.25
3963,SUV,35000,1,Toyota,Toyota Fortuner,Zero Dep,Petrol,Automatic,10.26,2694,245.0,11.0,2694,4.0,4.0,6.0,4795,1855,1835,7,58,165.0,5,17.0,17.0,Delhi,1637.0,163.0,3,35.0
3964,SUV,80000,1,Maruti,Maruti Vitara Brezza,Third Party insurance,Diesel,Manual,24.3,1248,200.0,12.0,1248,4.0,4.0,6.0,3995,1790,1640,5,52,172.0,5,16.0,16.0,Delhi,885.0,4000.0,6,8.5
3965,SUV,16500,1,Toyota,Toyota Hyryder,Comprehensive,Petrol,Manual,19.39,1462,136.8,7.0,1462,4.0,4.0,6.0,4365,1795,1645,5,54,165.0,5,17.0,17.0,Delhi,10164.0,101.0,1,19.85
3966,SUV,40000,2,Toyota,Toyota Fortuner,Third Party insurance,Diesel,Manual,14.24,2755,420.0,11.0,2755,4.0,4.0,6.0,4795,1855,1835,7,58,165.0,5,17.0,17.0,Delhi,1745.0,174.0,5,31.0
3967,Sedan,50500,1,Honda,Honda City,Third Party insurance,Petrol,Manual,17.8,1497,145.0,13.0,1497,4.0,4.0,7.0,4440,1695,1495,5,53,195.0,4,15.0,15.0,Delhi,1173.0,117.0,8,5.5
3968,Sedan,90000,2,Tata,Tata Zest,Third Party insurance,Petrol,Manual,17.57,1193,140.0,11.0,1193,4.0,2.0,5.0,3995,1706,1570,5,51,154.0,4,16.0,16.0,Delhi,887.0,5000.0,8,2.85
3969,Sedan,80000,2,Honda,Honda City,Third Party insurance,Petrol,Automatic,16.8,1497,146.0,11.0,1497,4.0,4.0,5.0,4420,1695,1480,5,53,165.0,4,15.0,15.0,Delhi,1186600.0,118.0,14,3.0
3970,Hatchback,40462,2,Hyundai,Hyundai Santro Xing,Comprehensive,Petrol,Manual,18.9,1086,96.1,13.0,1086,4.0,3.0,7.0,3565,1525,1590,5,44,141.0,5,13.0,13.0,Delhi,62.0,5500.0,13,1.85
3971,Hatchback,40000,1,Maruti,Maruti Swift,Comprehensive,Petrol,Manual,22.0,1197,113.0,11.0,1197,4.0,4.0,8.0,3840,1735,1530,5,48,165.0,5,16.0,16.0,Delhi,8180.0,6000.0,6,5.25
3972,Sedan,150000,1,Maruti,Maruti Swift Dzire,Third Party insurance,Diesel,Manual,23.4,1248,190.0,12.0,1248,4.0,4.0,8.0,3995,1695,1555,5,48,165.0,4,14.0,14.0,Delhi,74.0,4000.0,11,3.75
3973,Sedan,47761,1,Hyundai,Hyundai Verna,Comprehensive,Petrol,Manual,17.7,1497,143.8,9.0,1497,4.0,4.0,5.0,4440,1729,1475,5,53,165.0,4,16.0,16.0,Delhi,11318.0,113.0,4,10.12
3974,SUV,80488,1,Hyundai,Hyundai Creta,Third Party,Diesel,Manual,18.9,1493,250.0,10.0,1493,4.0,4.0,5.0,4300,1790,1635,5,53,165.0,5,17.0,17.0,Delhi,11345.0,113.0,4,13.5
3975,Hatchback,70000,1,Maruti,Maruti S-Presso,Third Party insurance,CNG,Manual,31.2,998,78.0,9.0,998,3.0,4.0,6.0,3565,1520,1564,4,45,165.0,5,16.0,16.0,Delhi,5833.0,5500.0,4,4.0
3976,SUV,17204,1,Tata,Tata New Safari,Comprehensive,Diesel,Manual,16.14,1956,350.0,8.0,1956,4.0,4.0,5.0,4661,1894,1786,7,53,165.0,5,18.0,18.0,Delhi,16767.0,167.0,2,19.3
3977,Hatchback,66000,1,Hyundai,Hyundai Grand i10,Comprehensive,Petrol,Automatic,18.9,1197,113.75,11.0,1197,4.0,4.0,7.0,3765,1660,1520,5,48,165.0,5,14.0,14.0,Delhi,8186.0,6000.0,7,5.25
3978,Hatchback,41900,1,Renault,Renault KWID,Comprehensive,Petrol,Manual,25.17,799,72.0,11.0,799,3.0,4.0,5.0,3679,1579,1478,5,49,135.0,5,16.0,16.0,Delhi,533.0,5678.0,4,4.25
3979,Hatchback,45000,1,Hyundai,Hyundai Grand i10,Comprehensive,Petrol,Manual,18.9,1197,113.75,11.0,1197,4.0,4.0,7.0,3765,1660,1520,5,48,165.0,5,16.0,16.0,Delhi,8186.0,6000.0,5,5.25
3980,Hatchback,52000,1,Volkswagen,Volkswagen Polo,Comprehensive,Petrol,Manual,16.47,1198,110.0,13.0,1198,3.0,4.0,8.0,3971,1682,1469,5,497,165.0,5,15.0,15.0,Delhi,74.0,5400.0,11,3.75
3981,SUV,40000,1,Hyundai,Hyundai Alcazar,Third Party insurance,Diesel,Automatic,18.1,1493,250.0,10.0,1493,4.0,4.0,5.0,4500,1790,1675,7,53,165.0,5,18.0,18.0,Delhi,11342.0,113.0,3,21.0
3982,Sedan,64000,1,Honda,Honda Amaze,Comprehensive,Petrol,Manual,18.0,1198,109.0,10.0,1198,4.0,4.0,5.0,3990,1680,1505,5,45,160.0,4,16.0,16.0,Delhi,867.0,6000.0,9,4.1
3983,SUV,76500,1,Mahindra,Mahindra KUV 100 NXT,Third Party insurance,CNG,Manual,18.15,1198,115.0,11.0,1198,3.0,4.0,7.0,3700,1735,1655,6,505,160.0,5,16.0,16.0,Delhi,82.0,5500.0,6,4.35
3984,Sedan,48000,1,Honda,Honda City,Third Party insurance,Petrol,Manual,17.8,1497,145.0,13.0,1497,4.0,4.0,7.0,4440,1695,1495,5,53,195.0,4,15.0,15.0,Delhi,1173.0,117.0,8,6.45
3985,SUV,42000,1,Tata,Tata Nexon,Comprehensive,Petrol,Automatic,17.0,1198,170.0,12.0,1198,3.0,4.0,8.0,3994,1811,1607,5,51,154.19,5,16.0,16.0,Delhi,1085.0,108.0,5,7.75
3986,SUV,50000,2,Renault,Renault Duster,Comprehensive,Petrol,Manual,13.24,1598,145.0,11.0,1598,4.0,4.0,8.0,4315,1822,1695,5,52,165.0,5,16.0,16.0,Delhi,10257.0,102.0,10,3.75
3987,SUV,55000,2,Ford,Ford Ecosport,Comprehensive,Petrol,Manual,15.9,1496,149.0,13.0,1496,3.0,4.0,6.0,3998,1765,1647,5,53,165.0,4,16.0,16.0,Delhi,12069.0,120.0,7,6.5
3988,Sedan,90000,2,Volkswagen,Volkswagen Vento,Third Party insurance,Petrol,Manual,15.04,1598,153.0,11.0,1598,4.0,4.0,6.0,4384,1699,1466,5,54,185.0,4,15.0,15.0,Delhi,1036.0,103.0,14,2.05
3989,Sedan,72000,1,Mercedes-Benz,Mercedes-Benz E-Class,Comprehensive,Petrol,Automatic,12.0,1991,300.0,11.0,1991,4.0,4.0,8.0,4879,2071,1474,5,53,233.0,4,17.0,17.0,Delhi,18103.0,181.0,9,23.9
3990,SUV,33091,2,Mahindra,Mahindra KUV 100,Zero Dep,Petrol,Manual,18.15,1198,115.0,11.0,1198,3.0,4.0,7.0,3675,1715,1655,6,505,160.0,5,14.0,14.0,Delhi,82.0,5500.0,6,5.29
