,width,reg_age,length,wheel size,alloy wheel size,rpm,km,city,torque,top speed,mileage,height,model,engine and transmission,transmission,engine,displacement
7367,0.1728395061728396,0.3333333333333333,0.20940514469453397,16.0,16.0,0.8333333333333334,0.004363636363636364,5,0.08246568859441553,0.43548387096774194,0.10547697863376468,1.4152001710523077e-05,74,11.0,1,0.1628,0.1628
7368,0.4135802469135801,0.19047619047619047,0.45538585209003224,16.0,16.0,0.48484848484848486,0.007454545454545455,5,0.22503549455750116,0.3774193548387097,0.0668071020162504,3.951879722938518e-05,126,11.0,1,0.5046,0.5046
7369,0.7518518518518518,0.3333333333333333,0.5683279742765275,16.0,16.0,0.02090909090909091,0.008181818181818182,5,0.3729294841457643,0.6516129032258065,0.0770388203430635,2.136151201588389e-05,7,11.0,1,0.3936,0.3936
7371,0.3086419753086418,0.4761904761904761,0.31792604501607724,14.0,14.0,0.9090909090909091,0.006444363636363637,5,0.12920018930430666,0.532258064516129,0.08892566957568462,1.5487096211515815e-05,77,11.0,1,0.2394,0.2394
7372,0.3086419753086418,0.2857142857142857,0.31792604501607724,14.0,14.0,0.9090909090909091,0.006363636363636364,5,0.12920018930430666,0.532258064516129,0.08892566957568462,1.5487096211515815e-05,77,11.0,1,0.2394,0.2394
7373,0.5185185185185184,0.19047619047619047,0.7077974276527332,16.0,16.0,0.022272727272727274,0.007272727272727274,5,0.4001419782300047,0.532258064516129,0.04965392717424016,3.384464560016603e-05,290,12.0,1,0.4786,0.4786
7374,0.3086419753086418,0.3333333333333333,0.31792604501607724,16.0,16.0,0.6060606060606061,0.008916363636363637,5,0.1836251774727875,0.5064516129032258,0.12729461330123384,1.5487096211515815e-05,77,11.0,1,0.224,0.224
7376,0.12962962962962954,0.19047619047619047,0.22950160771704198,16.0,16.0,0.9090909090909091,0.009008363636363637,5,0.10080454330336015,0.46774193548387094,0.12691844718627746,1.248313358428214e-05,156,11.0,1,0.1996,0.1996
7377,0.40123456790123435,0.38095238095238093,0.41036977491961424,16.0,16.0,0.9090909090909091,0.007036000000000001,5,0.12801703738760056,0.532258064516129,0.11533253084562145,1.515332258626763e-05,180,6.0,1,0.2394,0.2394
7378,0.35185185185185186,0.19047619047619047,0.5892282958199357,15.0,15.0,0.017727272727272727,0.005966181818181818,5,0.1658778987221959,0.532258064516129,0.07764068612699368,1.3818228085274892e-05,63,8.0,1,0.2994,0.2994
7379,0.3086419753086418,0.38095238095238093,0.41036977491961424,16.0,16.0,0.9090909090909091,0.0026621818181818183,5,0.12920018930430666,0.5548387096774193,0.0904303340355101,1.5487096211515815e-05,87,11.0,1,0.2394,0.2394
7380,0.09876543209876543,0.2857142857142857,0.18327974276527348,16.0,16.0,0.9090909090909091,0.006078,5,0.07595835305253194,0.45161290322580644,0.13256093891062293,1.248313358428214e-05,155,11.0,1,0.1592,0.1592
7381,0.5246913580246912,0.5238095238095237,0.741961414790997,17.0,17.0,0.03,0.006626909090909091,5,0.29010884997633696,0.6290322580645161,0.047848329822449596,1.3484454460026708e-05,83,12.0,1,0.4718,0.4718
7382,0.33333333333333326,0.047619047619047616,0.33400321543408373,14.0,14.0,0.9090909090909091,0.005588909090909091,5,0.12896355892096542,0.532258064516129,0.10246764971411376,1.5487096211515815e-05,78,8.0,1,0.2394,0.2394
7383,0.4506172839506173,0.09523809523809523,0.41036977491961424,16.0,16.0,0.9090909090909091,0.003872727272727273,5,0.13007572172266918,0.532258064516129,0.10472464640385196,1.4485775335771261e-05,90,8.0,1,0.2394,0.2394
7384,0.33333333333333326,0.14285714285714285,0.33400321543408373,15.0,15.0,0.9090909090909091,0.002447818181818182,5,0.12896355892096542,0.532258064516129,0.10246764971411376,1.5487096211515815e-05,78,8.0,1,0.2394,0.2394
7385,0.1358024691358024,0.19047619047619047,0.23754019292604522,16.0,16.0,0.8333333333333334,0.002814,5,0.10080454330336015,0.532258064516129,0.10999097201324104,1.842430411369985e-05,176,9.0,0,0.1996,0.1996
7386,0.1049382716049383,0.23809523809523808,0.2512057877813505,16.0,16.0,0.9090909090909091,0.006,5,0.10080454330336015,0.49032258064516127,0.10103821847727959,2.750294672045051e-05,184,11.0,0,0.1996,0.1996
7387,0.22839506172839497,0.6190476190476191,0.24557877813504825,13.0,13.0,0.9090909090909091,0.009090909090909092,5,0.12659725508755323,0.532258064516129,0.09990972013241048,1.7489737963004935e-05,89,13.0,1,0.2394,0.2394
7389,0.4691358024691359,0.09523809523809523,0.6133440514469455,18.0,18.0,0.01712121212121212,0.005253636363636364,5,0.29010884997633696,0.532258064516129,0.08290701173638279,2.5834078594209574e-05,71,10.0,0,0.29860000000000003,0.29860000000000003
7390,0.4135802469135801,0.19047619047619047,0.41036977491961424,16.0,16.0,0.9090909090909091,0.0018181818181818184,5,0.13038334122101278,0.5806451612903226,0.10773397532350285,1.4819548961019446e-05,157,11.0,1,0.2394,0.2394
7391,0.35679012345679006,0.38095238095238093,0.5667202572347267,15.0,15.0,0.015606060606060606,0.009090909090909092,5,0.29010884997633696,0.6,0.09975925368642793,1.1882341058835408e-05,305,12.0,1,0.29960000000000003,0.29960000000000003
7392,0.5925925925925928,0.3333333333333333,0.647508038585209,17.0,17.0,0.021212121212121213,0.012727272727272728,5,0.3729294841457643,0.5967741935483871,0.06710803490821549,3.317709834966966e-05,147,11.0,0,0.39940000000000003,0.39940000000000003
7394,0.5493827160493827,0.0,0.4063504823151127,18.0,18.0,0.019696969696969695,0.0019474545454545456,5,0.3492664458116422,0.532258064516129,0.06108937706891363,3.711562712759825e-05,144,8.0,1,0.4368,0.4368
7395,0.35185185185185186,0.23809523809523808,0.5313504823151127,16.0,16.0,0.9090909090909091,0.016363636363636365,5,0.14813061997160434,0.5290322580645161,0.0783930183569064,2.6501625844705943e-05,165,13.0,1,0.2746,0.2746
7396,0.4444444444444444,0.14285714285714285,0.41036977491961424,16.0,16.0,0.01787878787878788,0.0035840000000000004,5,0.19782300047326076,0.532258064516129,0.08418597652723442,2.1161247840734978e-05,85,9.0,1,0.1996,0.1996
7397,0.35185185185185186,0.19047619047619047,0.5892282958199357,16.0,16.0,0.017727272727272727,0.005776727272727273,5,0.1658778987221959,0.575967741935484,0.08215467950647007,1.3818228085274892e-05,63,13.0,0,0.2994,0.2994
7398,0.3111111111111111,0.4761904761904761,0.5430064308681672,15.0,15.0,0.6363636363636364,0.027272727272727275,5,0.11973497397065784,0.4161290322580645,0.04303340355100813,2.0827474215486793e-05,0,8.0,1,0.399,0.399
7399,0.39382716049382727,0.19047619047619047,0.5892282958199357,16.0,16.0,0.018333333333333333,0.005646363636363637,5,0.17297681022243255,0.532258064516129,0.07463135720734276,1.248313358428214e-05,86,11.0,1,0.31820000000000004,0.31820000000000004
7400,0.508641975308642,0.09523809523809523,0.557073954983923,16.0,16.0,0.01575757575757576,0.004671818181818182,5,0.1623284429720776,0.532258064516129,0.07026783027384895,2.7169173095202312e-05,236,11.0,1,0.29960000000000003,0.29960000000000003
7401,0.1358024691358024,0.09523809523809523,0.23754019292604522,16.0,16.0,0.8333333333333334,0.003636363636363637,5,0.09962139138665405,0.532258064516129,0.10999097201324104,1.8624568288848762e-05,176,7.0,1,0.1996,0.1996
7402,0.5074074074074073,0.19047619047619047,0.41036977491961424,17.0,17.0,0.017424242424242425,0.004396545454545455,5,0.3492664458116422,0.5645161290322581,0.09720132410472465,2.262985179182699e-05,146,10.0,1,0.2994,0.2994
7403,0.4814814814814816,0.14285714285714285,0.5389871382636657,17.0,17.0,0.01712121212121212,0.012727272727272728,5,0.29010884997633696,0.532258064516129,0.08215467950647007,2.3831436842720467e-05,107,9.0,0,0.29860000000000003,0.29860000000000003
7404,0.508641975308642,0.14285714285714285,0.557073954983923,16.0,16.0,0.01575757575757576,0.007812727272727273,5,0.1623284429720776,0.532258064516129,0.07026783027384895,2.7169173095202312e-05,236,11.0,1,0.29960000000000003,0.29960000000000003
7405,0.08024691358024683,0.5238095238095237,0.20940514469453397,12.0,12.0,0.9393939393939394,0.0022801818181818184,5,0.0676762896355892,0.44193548387096776,0.09494432741498646,1.1481812708537587e-05,154,12.0,1,0.1592,0.1592
7406,0.40000000000000013,0.19047619047619047,0.4063504823151127,16.0,16.0,0.9090909090909091,0.0018181818181818184,5,0.13006389020350212,0.5483870967741935,0.08666867288594646,1.4485775335771261e-05,90,11.0,1,0.2394,0.2394
7407,0.33333333333333326,0.09523809523809523,0.33400321543408373,14.0,14.0,0.9090909090909091,0.0018181818181818184,5,0.12896355892096542,0.532258064516129,0.10246764971411376,1.5487096211515815e-05,78,8.0,1,0.2394,0.2394
7408,0.35185185185185186,0.38095238095238093,0.5892282958199357,15.0,15.0,0.017575757575757574,0.009057636363636365,5,0.16706105063890203,0.532258064516129,0.07312669274751732,1.3150680834778523e-05,63,11.0,1,0.2994,0.2994
7409,0.33333333333333326,0.09523809523809523,0.33400321543408373,14.0,14.0,0.9090909090909091,0.0018181818181818184,5,0.12896355892096542,0.532258064516129,0.10246764971411376,1.5487096211515815e-05,78,8.0,1,0.2394,0.2394
7410,0.20864197530864192,0.3333333333333333,0.2833601286173635,16.0,16.0,0.8333333333333334,0.005454545454545455,5,0.10198769522006626,0.5025806451612903,0.11984652422509784,1.2683397759431051e-05,238,11.0,1,0.1998,0.1998
7411,0.4950617283950616,0.047619047619047616,0.409565916398714,16.0,16.0,0.01787878787878788,0.0018181818181818184,5,0.19545669663984855,0.532258064516129,0.07711405356605477,2.1228002565784615e-05,265,8.0,1,0.2398,0.2398
7412,0.3086419753086418,0.4761904761904761,0.31792604501607724,16.0,16.0,0.6060606060606061,0.003636363636363637,5,0.1836251774727875,0.5064516129032258,0.12729461330123384,1.5487096211515815e-05,77,11.0,1,0.224,0.224
7413,0.4506172839506173,0.09523809523809523,0.5912379421221865,15.0,15.0,0.015606060606060606,0.0018181818181818184,5,0.15759583530525317,0.532258064516129,0.08975323502858865,2.750294672045051e-05,186,9.0,1,0.2924,0.2924
7414,0.5925925925925928,0.38095238095238093,0.647508038585209,17.0,17.0,0.021212121212121213,0.014545454545454547,5,0.3729294841457643,0.5967741935483871,0.06710803490821549,3.317709834966966e-05,147,11.0,1,0.39940000000000003,0.39940000000000003
7415,0.3086419753086418,0.42857142857142855,0.41036977491961424,14.0,14.0,0.6060606060606061,0.012727272727272728,5,0.20776147657359204,0.5032258064516129,0.13030394222088473,1.5487096211515815e-05,87,11.0,1,0.224,0.224
7416,0.40123456790123435,0.09523809523809523,0.34807073954983925,15.0,15.0,0.9090909090909091,0.001154,5,0.12801703738760056,0.532258064516129,0.1063045440866687,1.6154643462012183e-05,179,12.0,1,0.2394,0.2394
7417,0.345679012345679,0.19047619047619047,0.29180064308681675,16.0,16.0,0.9090909090909091,0.0035340000000000002,5,0.12801703738760056,0.532258064516129,0.10389708095094796,2.049370059023861e-05,172,11.0,0,0.2394,0.2394
7418,0.40123456790123435,0.19047619047619047,0.34807073954983925,16.0,16.0,0.6060606060606061,0.011138545454545455,5,0.21911973497397064,0.532258064516129,0.16039723141739393,1.6154643462012183e-05,179,12.0,1,0.24960000000000002,0.24960000000000002
7419,0.4950617283950616,0.09523809523809523,0.409565916398714,16.0,16.0,0.01787878787878788,0.0011016363636363637,5,0.19545669663984855,0.532258064516129,0.07711405356605477,2.1228002565784615e-05,265,8.0,1,0.2398,0.2398
7420,0.4259259259259258,0.047619047619047616,0.4083601286173635,16.0,16.0,0.6060606060606061,0.001660727272727273,5,0.23095125414103168,0.532258064516129,0.12458621727354802,1.5687360386664725e-05,253,8.0,1,0.2994,0.2994
7421,0.4135802469135801,0.047619047619047616,0.41036977491961424,16.0,16.0,0.9090909090909091,0.004198545454545455,5,0.13038334122101278,0.5806451612903226,0.10773397532350285,1.4819548961019446e-05,157,11.0,1,0.2394,0.2394
7422,0.4259259259259258,0.14285714285714285,0.4083601286173635,16.0,16.0,0.6060606060606061,0.006170363636363637,5,0.23095125414103168,0.532258064516129,0.12458621727354802,1.5687360386664725e-05,253,8.0,1,0.2994,0.2994
7423,0.39506172839506193,0.38095238095238093,0.6093247588424437,16.0,16.0,0.9090909090909091,0.003636363636363637,5,0.14813061997160434,0.6129032258064516,0.10269334938308758,1.3150680834778523e-05,163,13.0,1,0.2746,0.2746
7424,0.35185185185185186,0.2857142857142857,0.3657556270096465,16.0,16.0,0.8484848484848485,0.008933454545454547,5,0.11736867013724563,0.5161290322580645,0.07997291603972315,1.4819548961019446e-05,284,12.0,1,0.2394,0.2394
7425,0.33333333333333326,0.6190476190476191,0.29782958199356924,14.0,14.0,0.9090909090909091,0.013072727272727274,5,0.12920018930430666,0.5032258064516129,0.10547697863376468,2.216256871647953e-05,175,11.0,1,0.2394,0.2394
7426,0.2592592592592593,0.14285714285714285,0.2737138263665595,16.0,16.0,0.8333333333333334,0.003636363636363637,5,0.10080454330336015,0.532258064516129,0.11066807102016252,2.5834078594209574e-05,184,12.0,1,0.1996,0.1996
7428,0.35185185185185186,0.09523809523809523,0.41036977491961424,15.0,15.0,0.9090909090909091,0.0018181818181818184,5,0.12446758163748224,0.532258064516129,0.08441167619620826,1.4218756435572713e-05,59,11.0,0,0.2398,0.2398
