,bt,km,ownerno,oem,model,insurance validity,fuel type,transmission,mileage,engine,torque,engine and transmission,displacement,no of cylinder,values per cylinder,dimensions & capacity,length,width,height,seating capacity,turning radius,top speed,no door numbers,wheel size,alloy wheel size,city,bhp,rpm,reg_age,price_in_lakhs
233,7,87101,1,0,10,2,1,0,12.07,2967,550.0,11.0,2967,6.0,4.0,8.0,5089,2177,1737,7,60,215.0,5,18.0,18.0,0,2414.0,241.0,11,28.0
234,2,40771,2,31,300,4,4,1,18.24,999,175.0,13.0,999,3.0,4.0,8.0,3971,1682,1469,5,49,165.0,5,16.0,16.0,0,10862.0,108.0,3,9.99
235,2,28000,1,8,66,2,4,1,18.7,1199,110.0,11.0,1199,4.0,4.0,5.0,3955,1694,1544,5,51,172.0,5,15.0,15.0,0,887.0,6000.0,6,8.25
236,2,40000,3,20,184,2,4,1,18.9,1061,84.0,10.0,1061,3.0,4.0,8.0,3595,1475,1700,5,46,165.0,4,13.0,13.0,0,67.0,6200.0,16,2.5
237,7,26000,1,9,85,2,4,0,18.15,998,172.0,9.0,998,3.0,4.0,6.0,3995,1770,1605,5,53,165.0,5,16.0,16.0,0,11835.0,118.0,4,12.95
238,2,76032,1,20,184,2,4,1,18.9,998,90.0,10.0,998,3.0,4.0,8.0,3595,1495,1700,5,46,165.0,4,14.0,14.0,0,671.0,6200.0,12,3.29
239,8,113780,1,20,163,2,4,1,21.56,1462,138.0,12.0,1462,4.0,4.0,6.0,4490,1730,1485,5,54,165.0,4,16.0,16.0,0,10325.0,103.0,6,6.66
240,8,24000,1,0,1,5,1,0,20.38,1968,320.0,12.0,1968,4.0,4.0,8.0,4458,1796,1416,5,535,215.0,4,16.0,16.0,0,143.0,143.0,4,22.9
241,7,65812,2,9,85,4,1,1,23.7,1493,240.26,9.0,1493,4.0,4.0,6.0,3995,1770,1605,5,53,165.0,5,16.0,16.0,0,986.0,4000.0,4,10.26
242,7,10000,1,28,246,5,4,0,17.2,999,178.0,9.0,999,3.0,4.0,7.0,4225,1760,1612,5,53,165.0,5,17.0,17.0,0,11398.0,113.0,2,17.0
243,2,39959,1,20,157,6,4,1,21.4,1197,115.0,11.0,1197,4.0,4.0,8.0,3995,1745,1510,5,49,180.0,5,16.0,16.0,0,831.0,6000.0,8,6.81
244,7,10000,1,9,71,5,4,0,14.2,1999,191.0,10.0,1999,4.0,4.0,5.0,4500,1790,1675,7,53,165.0,5,18.0,18.0,0,1569.0,156.0,2,16.9
245,2,65484,3,20,156,5,4,1,24.39,998,89.0,7.0,998,3.0,4.0,5.0,3530,1490,1520,5,45,165.0,5,16.0,16.0,0,6571.0,5500.0,7,3.18
246,2,49174,1,20,157,2,4,1,21.4,1197,115.0,11.0,1197,4.0,4.0,8.0,3995,1745,1510,5,49,180.0,5,16.0,16.0,0,831.0,6000.0,7,6.88
247,7,20000,1,31,302,5,4,1,20.08,999,178.0,9.0,999,3.0,4.0,8.0,4221,1760,1612,5,505,165.0,5,16.0,16.0,0,11398.0,113.0,2,13.0
248,2,50000,1,9,89,5,4,1,20.36,1197,111.7,13.0,1197,4.0,4.0,7.0,3585,1595,1550,5,53,165.0,4,13.0,13.0,0,789.0,6000.0,15,2.65
249,8,40000,2,20,180,5,4,0,22.0,1197,113.0,11.0,1197,4.0,4.0,8.0,3995,1735,1515,5,48,165.0,4,15.0,15.0,0,8180.0,6000.0,6,6.45
250,7,30000,1,9,71,5,4,0,14.2,1999,191.0,10.0,1999,4.0,4.0,5.0,4500,1790,1675,7,53,165.0,5,18.0,18.0,0,1569.0,156.0,2,20.0
251,1,50000,3,1,14,5,4,0,10.9,2497,25.1,11.0,2497,6.0,4.0,8.0,4520,1817,1421,5,53,242.0,4,17.0,17.0,0,215.0,215.0,17,9.0
252,2,80000,1,20,179,5,4,1,21.21,1197,113.0,12.0,1197,4.0,4.0,8.0,3840,1735,1530,5,48,165.0,5,15.0,15.0,0,8180.0,6000.0,4,6.2
253,7,20000,1,16,119,5,4,1,15.43,1498,144.0,8.0,1498,4.0,4.0,5.0,4323,1809,1650,5,53,165.0,5,17.0,17.0,0,10849.0,108.0,2,14.7
254,8,70000,1,9,70,5,0,1,13.2,1495,124.5,13.0,1495,4.0,4.0,8.0,4250,1670,1370,5,50,165.0,4,13.0,13.0,0,937.0,5500.0,14,2.2
255,8,90000,1,0,3,5,1,0,17.11,1968,380.0,11.0,1968,4.0,4.0,8.0,4701,2040,1427,5,58,222.0,4,17.0,17.0,0,17433.0,174.0,10,14.75
256,2,40000,1,27,238,5,4,1,21.74,999,91.0,11.0,999,3.0,4.0,5.0,3731,1579,1490,5,49,165.0,5,16.0,16.0,0,67.0,5500.0,4,4.15
257,2,63797,1,8,66,2,4,1,18.7,1199,110.0,11.0,1199,4.0,4.0,5.0,3955,1694,1544,5,51,172.0,5,15.0,15.0,0,887.0,6000.0,8,6.1
258,2,60216,2,9,77,2,4,1,18.9,1197,113.75,11.0,1197,4.0,4.0,7.0,3765,1660,1520,5,48,165.0,5,16.0,16.0,0,8186.0,6000.0,6,5.6
259,2,10000,2,20,156,5,4,0,23.95,998,90.0,11.0,998,3.0,4.0,8.0,3545,1515,1475,5,46,145.0,5,16.0,16.0,0,6705.0,6000.0,9,4.25
260,2,38153,1,20,157,2,4,1,21.4,1197,115.0,11.0,1197,4.0,4.0,8.0,3995,1745,1510,5,49,180.0,5,16.0,16.0,0,831.0,6000.0,8,6.86
261,2,76485,1,20,179,2,4,1,22.38,1197,113.0,7.0,1197,4.0,4.0,8.0,3845,1735,1530,5,48,165.0,5,16.0,16.0,0,8850.0,6000.0,9,5.17
262,2,40000,2,20,184,5,4,1,20.51,998,90.0,11.0,998,3.0,4.0,8.0,3599,1495,1700,5,46,152.0,5,16.0,16.0,0,6704.0,6200.0,9,3.85
263,2,40623,1,20,157,2,4,1,21.4,1197,115.0,11.0,1197,4.0,4.0,8.0,3995,1745,1510,5,49,180.0,5,16.0,16.0,0,831.0,6000.0,8,6.75
264,8,18000,2,21,197,5,1,0,19.27,2143,400.0,11.0,2143,4.0,4.0,8.0,4686,2020,1442,5,561,233.0,4,17.0,17.0,0,16762.0,167.0,6,33.0
265,2,88051,1,20,179,5,4,1,22.38,1197,113.0,7.0,1197,4.0,4.0,8.0,3845,1735,1530,5,48,165.0,5,16.0,16.0,0,8850.0,6000.0,10,4.99
266,2,16522,1,20,179,4,4,1,22.38,1197,113.0,7.0,1197,4.0,4.0,8.0,3845,1735,1530,5,48,165.0,5,16.0,16.0,0,8850.0,6000.0,2,7.74
267,7,70000,2,12,101,5,1,1,16.3,1956,350.0,11.0,1956,4.0,4.0,5.0,4395,1818,1640,5,53,165.0,5,17.0,17.0,0,170.0,170.0,5,14.75
268,2,80000,3,20,184,5,4,1,18.9,1061,84.0,10.0,1061,3.0,4.0,8.0,3595,1475,1700,5,46,165.0,4,13.0,13.0,0,67.0,6200.0,16,2.4
269,7,50000,1,9,85,5,1,1,23.7,1396,219.6,8.0,1396,4.0,4.0,6.0,3995,1770,1605,5,53,165.0,5,16.0,16.0,0,8876.0,4000.0,5,10.25
270,7,10000,1,29,265,5,4,1,17.33,1199,170.0,8.0,1199,3.0,4.0,5.0,3993,1811,1606,5,51,165.0,5,16.0,16.0,0,11835.0,118.0,1,14.0
271,2,57000,2,9,74,5,4,1,21.1,814,74.5,11.0,814,3.0,3.0,7.0,3495,1550,1500,5,46,135.0,5,16.0,16.0,0,552.0,5500.0,11,2.85
272,7,110000,1,17,147,5,1,1,16.0,2179,330.0,11.0,2179,4.0,4.0,6.0,4585,1890,1785,7,56,185.0,5,16.0,16.0,0,140.0,140.0,8,10.0
273,2,10000,1,20,157,5,4,1,21.4,1197,115.0,11.0,1197,4.0,4.0,8.0,3995,1745,1510,5,49,180.0,5,16.0,16.0,0,831.0,6000.0,5,7.8
274,2,50000,2,20,179,5,4,1,18.6,1197,114.0,13.0,1197,4.0,4.0,8.0,3850,1695,1530,5,48,160.0,5,14.0,14.0,0,858.0,6000.0,12,4.75
275,7,120000,1,17,146,5,1,1,20.0,1497,300.0,10.0,1497,4.0,4.0,5.0,3995,1821,1627,5,53,175.0,5,16.0,16.0,0,115.0,115.0,5,7.5
276,2,35469,1,9,77,2,4,1,18.9,1197,114.0,11.0,1197,4.0,4.0,7.0,3765,1660,1520,5,48,165.0,5,16.0,16.0,0,82.0,6000.0,9,5.55
277,2,40073,2,8,66,5,4,1,18.7,1199,110.0,11.0,1199,4.0,4.0,5.0,3955,1694,1544,5,51,172.0,5,15.0,15.0,0,887.0,6000.0,7,6.07
278,2,65730,2,9,77,5,4,1,18.9,1197,113.75,11.0,1197,4.0,4.0,7.0,3765,1660,1520,5,48,165.0,5,16.0,16.0,0,8186.0,6000.0,7,5.14
279,8,120000,2,20,157,5,4,1,15.4,1590,130.0,13.0,1590,4.0,4.0,7.0,4225,1690,1390,5,49,178.0,4,13.0,13.0,0,94.0,5500.0,19,2.5
280,2,36184,2,20,157,4,4,1,21.4,1197,115.0,11.0,1197,4.0,4.0,8.0,3995,1745,1510,5,49,180.0,5,16.0,16.0,0,831.0,6000.0,8,7.05
281,2,69310,1,20,157,2,4,1,21.4,1197,115.0,11.0,1197,4.0,4.0,8.0,3995,1745,1510,5,49,180.0,5,16.0,16.0,0,831.0,6000.0,8,6.53
282,8,55643,1,8,63,5,4,0,18.0,1497,145.0,13.0,1497,4.0,4.0,7.0,4440,1695,1495,5,53,195.0,4,15.0,15.0,0,1173.0,117.0,9,8.72
283,2,62803,2,9,77,5,4,0,18.9,1197,113.75,11.0,1197,4.0,4.0,7.0,3765,1660,1520,5,48,165.0,5,14.0,14.0,0,8186.0,6000.0,7,5.64
284,2,90000,2,31,300,5,1,1,22.07,1199,180.0,10.0,1199,3.0,4.0,5.0,3970,1682,1453,5,497,164.1,5,15.0,15.0,0,739.0,4200.0,13,3.7
285,2,68656,1,20,179,5,4,1,22.38,1197,113.0,7.0,1197,4.0,4.0,8.0,3845,1735,1530,5,48,165.0,5,16.0,16.0,0,8850.0,6000.0,9,5.5
286,2,77501,3,8,66,2,4,1,18.7,1199,110.0,11.0,1199,4.0,4.0,5.0,3955,1694,1544,5,51,172.0,5,15.0,15.0,0,887.0,6000.0,8,5.17
287,8,40000,1,20,180,5,4,1,20.85,1197,115.0,13.0,1197,4.0,4.0,8.0,3995,1695,1555,5,48,158.0,4,16.0,16.0,0,8314.0,6000.0,8,6.2
288,8,40000,1,20,180,5,4,1,20.85,1197,115.0,13.0,1197,4.0,4.0,8.0,3995,1695,1555,5,48,158.0,4,16.0,16.0,0,8314.0,6000.0,8,6.2
289,8,48325,1,8,63,5,4,0,18.0,1497,145.0,13.0,1497,4.0,4.0,7.0,4440,1695,1495,5,53,195.0,4,16.0,16.0,0,1173.0,117.0,10,7.5
290,7,30000,1,29,265,5,4,1,17.57,1199,170.0,8.0,1199,3.0,4.0,5.0,3993,1811,1606,5,51,165.0,5,16.0,16.0,0,11836.0,118.0,2,12.2
291,2,100000,2,21,196,2,1,0,14.8,2143,200.0,10.0,2143,4.0,4.0,8.0,4359,2010,1557,5,55,190.0,5,16.0,16.0,0,1207.0,120.0,11,13.5
292,2,69000,1,20,179,2,4,1,22.0,1197,113.0,10.0,1197,4.0,4.0,8.0,3840,1735,1530,5,48,165.0,5,16.0,16.0,0,8180.0,6000.0,9,5.75
293,7,110000,1,12,101,5,1,1,17.1,1956,350.0,11.0,1956,4.0,4.0,5.0,4395,1818,1640,5,53,165.0,5,16.0,16.0,0,170.0,170.0,6,12.5
294,8,50000,2,9,86,5,4,1,17.01,1591,154.9,13.0,1591,4.0,4.0,5.0,4375,1700,1475,5,52,196.0,4,16.0,16.0,0,1213.0,121.0,8,8.68
295,4,60000,1,13,106,5,1,0,14.11,2199,440.0,10.0,2199,4.0,4.0,6.0,5115,1985,1755,8,53,165.0,5,18.0,18.0,0,1972.0,197.0,4,30.0
296,2,20000,1,9,90,5,4,1,20.0,998,171.62,8.0,998,3.0,4.0,5.0,3995,1775,1505,5,53,165.0,5,16.0,16.0,0,11836.0,118.0,3,9.8
297,2,14999,1,20,179,4,4,0,22.56,1197,113.0,7.0,1197,4.0,4.0,8.0,3845,1735,1530,5,48,165.0,5,15.0,15.0,0,8850.0,6000.0,2,9.0
298,2,90773,2,8,66,2,4,1,18.7,1199,110.0,11.0,1199,4.0,4.0,5.0,3955,1694,1544,5,51,172.0,5,15.0,15.0,0,887.0,6000.0,8,5.5
299,8,90000,1,28,249,5,1,1,20.5,1598,250.0,11.0,1598,4.0,4.0,6.0,4386,1699,1466,5,53,165.0,4,15.0,15.0,0,1035.0,103.0,12,4.5
300,2,64917,2,20,179,6,4,1,20.4,1197,113.0,13.0,1197,4.0,4.0,6.0,3840,1735,1530,5,48,165.0,5,16.0,16.0,0,8180.0,6000.0,7,6.1
301,2,70235,1,8,66,2,4,1,18.7,1199,110.0,11.0,1199,4.0,4.0,5.0,3955,1694,1544,5,51,172.0,5,15.0,15.0,0,887.0,6000.0,7,5.43
302,2,30000,1,9,90,5,4,1,20.0,998,171.62,8.0,998,3.0,4.0,5.0,3995,1775,1505,5,53,165.0,5,16.0,16.0,0,11836.0,118.0,3,9.8
303,2,78782,1,8,66,6,4,1,18.7,1199,110.0,11.0,1199,4.0,4.0,5.0,3955,1694,1544,5,51,172.0,5,15.0,15.0,0,887.0,6000.0,8,5.35
304,7,164000,2,17,147,2,1,1,15.1,2179,330.0,11.0,2179,4.0,4.0,6.0,4585,1890,1785,7,56,175.0,5,17.0,17.0,0,140.0,140.0,10,8.5
305,8,72136,2,20,163,5,4,1,20.73,1373,130.0,13.0,1373,4.0,4.0,8.0,4490,1730,1485,5,54,190.0,4,15.0,15.0,0,911.0,6000.0,8,6.61
306,2,52486,2,20,179,2,4,1,22.38,1197,113.0,7.0,1197,4.0,4.0,8.0,3845,1735,1530,5,48,165.0,5,16.0,16.0,0,8850.0,6000.0,9,5.05
307,8,150000,1,28,247,5,1,0,15.6,1896,25.5,13.0,1896,4.0,2.0,8.0,4572,1769,1485,5,54,189.0,4,16.0,16.0,0,106.0,106.0,17,4.5
308,7,36887,1,8,69,5,4,1,17.5,1199,110.0,11.0,1199,4.0,4.0,5.0,3999,1734,1601,5,53,164.26,5,16.0,16.0,0,887.0,6000.0,7,8.65
309,7,47962,1,9,85,2,4,1,18.27,998,171.6,8.0,998,3.0,4.0,6.0,3995,1770,1605,5,53,165.0,5,16.0,16.0,0,11835.0,118.0,5,9.99
310,7,135000,1,24,229,2,1,1,20.45,1461,200.0,11.0,1461,4.0,4.0,8.0,4331,2000,1671,5,52,156.0,5,16.0,16.0,0,838.0,3750.0,10,5.95
311,8,47398,2,28,251,2,4,0,14.67,1798,250.0,11.0,1798,4.0,4.0,7.0,4861,1864,1483,5,55,165.0,5,17.0,17.0,0,17746.0,177.0,6,23.65
312,8,50000,2,5,43,5,4,1,14.6,1368,207.0,10.0,1368,4.0,4.0,4.0,4560,1730,1487,5,55,186.0,4,16.0,16.0,0,112.0,112.0,12,4.0
313,8,100000,1,20,180,5,1,1,19.3,1248,190.0,13.0,1248,4.0,4.0,7.0,4160,1690,1530,5,47,165.0,4,14.0,14.0,0,739.0,4000.0,12,5.5
314,7,55000,1,1,22,2,1,0,14.71,2993,620.0,10.0,2993,6.0,4.0,7.0,4752,1918,1621,5,53,235.0,5,19.0,19.0,0,26150.0,261.0,4,60.5
315,7,110000,2,1,21,2,1,0,16.55,1995,25.5,12.0,1995,6.0,4.0,2.0,3995,1695,1505,5,53,165.0,5,17.0,17.0,0,218.0,218.0,13,16.0
316,2,90000,3,31,300,5,4,0,17.21,1197,175.0,13.0,1197,4.0,4.0,8.0,3971,1682,1469,5,497,190.0,5,15.0,15.0,0,1036.0,103.0,11,5.2
317,2,116624,1,20,157,6,4,1,21.4,1197,115.0,11.0,1197,4.0,4.0,8.0,3995,1745,1510,5,49,180.0,5,16.0,16.0,0,831.0,6000.0,8,6.16
318,8,54561,2,20,163,6,4,1,21.56,1462,138.0,12.0,1462,4.0,4.0,6.0,4490,1730,1485,5,54,165.0,4,15.0,15.0,0,10325.0,103.0,5,7.95
319,4,120000,2,30,289,5,1,1,12.99,2494,200.0,11.0,2494,4.0,4.0,8.0,4585,1765,1760,7,54,155.0,5,15.0,15.0,0,1006.0,100.0,11,12.75
320,2,65072,1,8,66,2,4,1,18.7,1199,110.0,11.0,1199,4.0,4.0,5.0,3955,1694,1544,5,51,172.0,5,15.0,15.0,0,887.0,6000.0,8,6.24
321,2,133532,1,9,77,6,4,1,18.9,1197,113.75,11.0,1197,4.0,4.0,7.0,3765,1660,1520,5,48,165.0,5,14.0,14.0,0,8186.0,6000.0,7,5.49
322,4,120000,3,30,289,5,1,1,11.4,2494,200.0,11.0,2494,4.0,4.0,8.0,4580,1770,1755,7,54,148.5,5,15.0,15.0,0,1006.0,100.0,14,7.6
323,8,39886,1,20,180,2,4,1,22.41,1197,113.0,6.0,1197,4.0,4.0,7.0,3995,1735,1515,5,48,165.0,4,15.0,15.0,0,8850.0,6000.0,11,5.24
324,7,80000,1,17,147,5,1,1,15.1,2179,360.0,12.0,2179,4.0,4.0,8.0,4585,1890,1785,7,56,165.0,5,17.0,17.0,0,15287.0,152.0,5,16.5
325,2,56976,2,20,179,2,1,1,25.2,1248,190.0,13.0,1248,4.0,4.0,6.0,3840,1735,1530,5,48,155.0,5,16.0,16.0,0,74.0,4000.0,9,5.83
326,8,68303,2,31,305,6,4,1,17.69,999,175.0,13.0,999,3.0,4.0,8.0,4390,1699,1467,5,52,165.0,4,16.0,16.0,0,10862.0,108.0,4,11.47
327,2,80000,2,22,215,5,4,0,13.6,1598,240.0,9.0,1598,4.0,2.0,6.0,3714,1683,1407,4,53,223.0,3,15.0,15.0,0,181.0,181.0,11,17.5
328,8,54000,1,28,249,2,1,0,21.72,1498,250.0,11.0,1498,4.0,4.0,7.0,4413,1699,1466,5,53,171.92,4,16.0,16.0,0,1086.0,108.0,8,8.25
329,7,98500,1,14,111,5,1,0,12.51,2179,420.0,11.0,2179,4.0,4.0,7.0,4600,2173,1724,7,58,188.0,5,18.0,18.0,0,1877.0,187.0,8,31.5
330,2,72348,1,31,300,5,4,1,16.2,1199,110.0,13.0,1199,3.0,4.0,8.0,3971,1682,1469,5,497,165.0,5,15.0,15.0,0,74.0,5400.0,6,7.55
331,7,70000,1,9,73,2,4,1,13.0,1591,151.0,11.0,1591,4.0,4.0,5.0,4270,1780,1630,5,53,165.0,5,17.0,17.0,0,1213.0,121.0,9,8.75
332,2,62696,1,31,300,4,4,1,17.74,999,95.0,13.0,999,3.0,4.0,8.0,3971,1682,1469,5,49,165.0,5,15.0,15.0,0,7510.0,6200.0,3,8.55
333,7,174000,3,30,285,2,1,0,12.55,2982,360.0,11.0,2982,4.0,4.0,8.0,4705,1840,1850,7,56,176.0,5,17.0,17.0,0,1685.0,168.0,10,18.45
334,2,65000,1,9,77,2,4,1,18.9,1197,114.0,11.0,1197,4.0,4.0,7.0,3765,1660,1520,5,48,165.0,5,14.0,14.0,0,82.0,6000.0,8,5.25
335,2,36000,1,9,77,2,4,0,18.9,1197,113.75,11.0,1197,4.0,4.0,7.0,3765,1660,1520,5,48,165.0,5,14.0,14.0,0,8186.0,6000.0,7,6.5
336,4,199000,2,30,289,2,1,1,12.8,2494,20.4,11.0,2494,4.0,4.0,8.0,4580,1770,1755,7,54,151.0,5,15.0,15.0,0,102.0,102.0,13,9.5
337,8,71905,1,8,63,6,4,0,18.0,1497,145.0,13.0,1497,4.0,4.0,8.0,4440,1695,1495,5,53,195.0,4,15.0,15.0,0,1176.0,117.0,6,8.46
338,2,69748,2,20,179,2,4,1,22.38,1197,113.0,7.0,1197,4.0,4.0,8.0,3845,1735,1530,5,48,165.0,5,16.0,16.0,0,8850.0,6000.0,11,4.24
339,2,44000,1,20,154,2,4,1,19.7,796,62.0,12.0,796,3.0,4.0,8.0,3495,1475,1460,5,46,137.0,5,12.0,12.0,0,463.0,6200.0,16,2.1
340,8,17875,2,30,295,5,4,1,17.1,1496,140.0,11.0,1496,4.0,4.0,6.0,4425,1730,1495,5,51,165.0,4,15.0,15.0,0,10594.0,105.0,3,9.59
341,7,95678,1,27,236,2,4,1,16.42,1330,254.0,11.0,1330,4.0,4.0,8.0,4360,1822,1695,5,53,165.0,5,17.0,17.0,0,153866.0,153.0,3,8.89
342,7,12003,1,27,239,5,4,0,19.03,999,96.0,8.0,999,3.0,4.0,7.0,3991,1750,1605,5,53,165.0,5,16.0,16.0,0,7101.0,6250.0,2,8.5
343,7,114427,2,6,50,2,1,1,23.0,1498,205.0,13.0,1498,4.0,4.0,6.0,3998,1765,1647,5,53,165.0,4,16.0,16.0,0,9896.0,3750.0,6,8.36
344,7,20000,1,27,239,5,4,0,19.03,999,96.0,8.0,999,3.0,4.0,7.0,3991,1750,1605,5,53,165.0,5,16.0,16.0,0,7101.0,6250.0,2,6.6
345,2,64655,1,8,61,2,4,1,19.4,1198,109.0,11.0,1198,4.0,4.0,7.0,3610,1680,1500,5,45,165.0,5,16.0,16.0,0,868.0,6000.0,12,3.34
346,7,46456,1,17,133,5,4,1,18.15,1198,115.0,11.0,1198,3.0,4.0,7.0,3675,1715,1655,6,505,160.0,5,14.0,14.0,0,82.0,5500.0,6,5.94
347,7,20000,1,27,239,5,4,0,18.24,999,152.0,9.0,999,3.0,4.0,7.0,3991,1750,1605,5,53,165.0,5,16.0,16.0,0,9863.0,5000.0,3,9.91
348,7,50000,1,12,101,5,1,1,17.1,1956,350.0,11.0,1956,4.0,4.0,5.0,4395,1818,1640,5,53,165.0,5,17.0,17.0,0,170.0,170.0,6,14.5
349,8,90000,4,31,305,5,1,1,20.54,1598,250.0,11.0,1598,4.0,4.0,6.0,4384,1699,1466,5,54,186.0,4,15.0,15.0,0,1036.0,103.0,13,2.19
350,7,20000,1,9,85,5,1,1,18.9,1493,250.0,8.0,1493,4.0,4.0,5.0,3995,1770,1617,5,53,165.0,5,16.0,16.0,0,11345.0,113.0,2,12.85
351,7,27000,1,32,313,2,4,0,18.9,1969,300.0,8.0,1969,4.0,4.0,7.0,4425,2034,1652,5,53,180.0,5,18.0,18.0,0,18740.0,187.0,3,41.95
352,4,150000,3,30,289,5,1,1,12.8,2494,20.4,11.0,2494,4.0,4.0,8.0,4580,1770,1755,8,54,151.0,5,15.0,15.0,0,102.0,102.0,16,4.55
353,2,10000,1,20,157,5,4,1,22.35,1197,113.0,7.0,1197,4.0,4.0,6.0,3990,1745,1500,5,485,165.0,5,16.0,16.0,0,8850.0,6000.0,2,8.25
354,8,40000,1,8,63,5,4,1,17.4,1497,145.0,13.0,1497,4.0,4.0,8.0,4440,1695,1495,5,53,189.0,4,16.0,16.0,0,1176.0,117.0,6,8.25
355,7,40000,1,6,50,5,1,1,23.0,1498,205.0,13.0,1498,4.0,4.0,6.0,3998,1765,1647,5,53,165.0,4,16.0,16.0,0,9896.0,3750.0,4,9.2
356,8,20000,2,21,197,5,1,0,19.27,2143,400.0,11.0,2143,4.0,4.0,8.0,4686,2020,1442,5,561,233.0,4,17.0,17.0,0,16762.0,167.0,6,33.0
